sequence	Cluster
lcl|NC_071996.2_cds_NP_001361162.1_43824	2
lcl|NC_071996.2_cds_XP_054405541.1_43852	2
lcl|NC_071996.2_cds_XP_009236164.3_43861	4
lcl|NC_071996.2_cds_XP_054405547.1_43862	4
lcl|NC_071996.2_cds_XP_024099080.2_43865	3
lcl|NC_071996.2_cds_XP_024098995.1_43912	3
lcl|NC_071996.2_cds_XP_002812712.1_43913	2
lcl|NC_071996.2_cds_XP_024099496.2_43921	2
lcl|NC_071996.2_cds_XP_054404630.1_43942	2
lcl|NC_071996.2_cds_XP_024099028.2_44027	4
lcl|NC_071996.2_cds_XP_024099101.2_44053	3
lcl|NC_071996.2_cds_XP_054405575.1_44055	4
lcl|NC_071996.2_cds_XP_024099641.2_44064	3
lcl|NC_071996.2_cds_NP_001127553.1_44094	3
lcl|NC_071996.2_cds_XP_054405592.2_44098	2
lcl|NC_071996.2_cds_XP_054405595.1_44110	2
lcl|NC_071996.2_cds_XP_024098960.2_44114	3
lcl|NC_071996.2_cds_XP_024099689.1_44133	2
lcl|NC_071996.2_cds_XP_024099407.2_44155	4
lcl|NC_071996.2_cds_NP_001125740.1_44157	4
lcl|NC_071996.2_cds_NP_001126964.1_44234	3
lcl|NC_071996.2_cds_XP_054405627.1_44243	2
lcl|NC_071996.2_cds_XP_024099001.1_44253	3
lcl|NC_071996.2_cds_XP_054405643.1_44259	4
lcl|NC_071996.2_cds_XP_002812799.1_44267	3
lcl|NC_071996.2_cds_XP_054405004.1_44304	3
lcl|NC_071996.2_cds_XP_054405011.1_44372	3
lcl|NC_071996.2_cds_XP_024099063.2_44387	3
lcl|NC_071996.2_cds_XP_063569057.1_44398	4
lcl|NC_071996.2_cds_XP_054405649.1_44403	4
lcl|NC_071996.2_cds_XP_024099633.2_44423	3
lcl|NC_071996.2_cds_XP_054405688.1_44523	3
lcl|NC_071996.2_cds_XP_054405700.1_44544	4
lcl|NC_071996.2_cds_XP_054405751.1_44594	4
lcl|NC_071996.2_cds_XP_002812850.2_44607	2
lcl|NC_071996.2_cds_XP_024099518.1_44626	3
lcl|NC_071996.2_cds_XP_024099346.2_44655	4
lcl|NC_071996.2_cds_XP_009236347.3_44676	3
lcl|NC_071996.2_cds_XP_002812877.2_44690	4
lcl|NC_071996.2_cds_XP_024098883.3_44715	4
lcl|NC_071996.2_cds_XP_002812896.2_44759	3
lcl|NC_071996.2_cds_XP_063569123.1_44761	4
lcl|NC_071996.2_cds_XP_024098824.2_44784	3
lcl|NC_071996.2_cds_NP_001125715.2_44802	3
lcl|NC_071996.2_cds_XP_024099464.2_44806	3
lcl|NC_071996.2_cds_XP_054405827.1_44814	4
lcl|NC_071996.2_cds_XP_002812920.1_44836	3
lcl|NC_071996.2_cds_XP_024098774.1_44837	3
lcl|NC_071996.2_cds_XP_024098709.2_44881	3
lcl|NC_071996.2_cds_XP_024099552.2_44897	2
lcl|NC_071996.2_cds_XP_024099557.2_44916	2
lcl|NC_071996.2_cds_XP_024099597.1_44922	3
lcl|NC_071996.2_cds_XP_024098694.1_44929	3
lcl|NC_071996.2_cds_XP_024099272.2_44934	4
lcl|NC_071996.2_cds_XP_024098977.2_44979	4
lcl|NC_071996.2_cds_XP_002812977.2_44982	3
lcl|NC_071996.2_cds_XP_054405884.1_45002	4
lcl|NC_071996.2_cds_XP_024098890.2_45005	4
lcl|NC_071996.2_cds_XP_054405893.1_45059	4
lcl|NC_071996.2_cds_XP_024098837.1_45118	3
lcl|NC_071996.2_cds_XP_054405922.1_45135	4
lcl|NC_071996.2_cds_XP_054404460.1_45151	4
lcl|NC_071996.2_cds_NP_001126695.1_45181	3
lcl|NC_071996.2_cds_XP_054404705.1_45183	4
lcl|NC_071996.2_cds_XP_063569193.1_45235	4
lcl|NC_071996.2_cds_XP_009236507.2_45257	2
lcl|NC_071996.2_cds_XP_054405983.1_45284	4
lcl|NC_071996.2_cds_XP_024099387.1_45290	2
lcl|NC_071996.2_cds_XP_063569202.1_45292	2
lcl|NC_071996.2_cds_XP_054405986.1_45311	4
lcl|NC_071996.2_cds_XP_024099163.1_45315	4
lcl|NC_071996.2_cds_XP_009236536.3_45319	4
lcl|NC_071996.2_cds_XP_054405989.1_45338	2
lcl|NC_071996.2_cds_XP_009236553.3_45355	4
lcl|NC_071996.2_cds_XP_009236555.3_45373	4
lcl|NC_071996.2_cds_XP_054406009.1_45389	2
lcl|NC_071996.2_cds_XP_054406036.1_45434	2
lcl|NC_071996.2_cds_XP_024099363.2_45446	2
lcl|NC_071996.2_cds_XP_024099654.2_45461	4
lcl|NC_071996.2_cds_XP_054406066.1_45488	2
lcl|NC_071996.2_cds_XP_054406079.1_45512	3
lcl|NC_071996.2_cds_XP_054406104.1_45542	4
lcl|NC_071996.2_cds_XP_024099367.2_45546	2
lcl|NC_071996.2_cds_XP_024099516.2_45548	4
lcl|NC_071996.2_cds_XP_054406109.1_45557	4
lcl|NC_071996.2_cds_XP_063568636.1_45572	4
lcl|NC_071996.2_cds_XP_054406112.1_45587	4
lcl|NC_071996.2_cds_XP_054406141.1_45620	2
lcl|NC_071996.2_cds_XP_054406142.1_45623	4
lcl|NC_071997.2_cds_XP_024098461.2_45655	4
lcl|NC_071997.2_cds_XP_054402966.1_45667	2
lcl|NC_071997.2_cds_XP_054402979.1_45670	4
lcl|NC_071997.2_cds_XP_063569364.1_45696	2
lcl|NC_071997.2_cds_XP_054403086.1_45722	2
lcl|NC_071997.2_cds_XP_054403101.1_45739	4
lcl|NC_071997.2_cds_XP_054403102.1_45741	4
lcl|NC_071997.2_cds_NP_001124556.2_45765	3
lcl|NC_071997.2_cds_XP_063569395.1_45780	2
lcl|NC_071997.2_cds_XP_054403120.1_45799	3
lcl|NC_071997.2_cds_XP_024097905.2_45814	4
lcl|NC_071997.2_cds_XP_063569584.1_45859	3
lcl|NC_071997.2_cds_XP_024098295.2_45885	2
lcl|NC_071997.2_cds_XP_024098122.2_45888	4
lcl|NC_071997.2_cds_XP_054403206.1_45892	3
lcl|NC_071997.2_cds_XP_024098236.2_45910	2
lcl|NC_071997.2_cds_XP_024098034.1_45917	2
lcl|NC_071997.2_cds_XP_054403219.1_45976	2
lcl|NC_071997.2_cds_XP_054403224.1_45979	4
lcl|NC_071997.2_cds_XP_054403261.1_46014	4
lcl|NC_071997.2_cds_XP_054403214.1_46029	2
lcl|NC_071997.2_cds_XP_024098506.1_46032	3
lcl|NC_071997.2_cds_XP_024097727.1_46046	4
lcl|NC_071997.2_cds_XP_054403786.1_46058	4
lcl|NC_071997.2_cds_XP_024098006.2_46089	2
lcl|NC_071997.2_cds_XP_063569458.1_46096	2
lcl|NC_071997.2_cds_XP_054403329.1_46128	3
lcl|NC_071997.2_cds_XP_024098458.2_46211	4
lcl|NC_071997.2_cds_XP_054403830.1_46240	2
lcl|NC_071997.2_cds_XP_063569612.1_46263	2
lcl|NC_071997.2_cds_XP_054403870.1_46282	2
lcl|NC_071997.2_cds_XP_024098492.1_46305	2
lcl|NC_071997.2_cds_XP_002811811.2_46340	4
lcl|NC_071997.2_cds_XP_063569631.1_46362	3
lcl|NC_071997.2_cds_XP_054401337.1_46365	2
lcl|NC_071997.2_cds_XP_024098570.2_46374	4
lcl|NC_071997.2_cds_XP_054403908.1_46375	4
lcl|NC_071997.2_cds_NP_001128800.1_46381	3
lcl|NC_071997.2_cds_XP_054403918.1_46405	3
lcl|NC_071997.2_cds_XP_002811851.3_46456	2
lcl|NC_071997.2_cds_XP_024098267.2_46484	2
lcl|NC_071997.2_cds_XP_024097757.2_46498	4
lcl|NC_071997.2_cds_XP_024098032.2_46576	4
lcl|NC_071997.2_cds_XP_054402390.1_46582	3
lcl|NC_071997.2_cds_XP_024098325.1_46621	3
lcl|NC_071997.2_cds_XP_009235434.2_46663	3
lcl|NC_071997.2_cds_XP_054402629.1_46693	3
lcl|NC_071997.2_cds_XP_054404002.1_46705	4
lcl|NC_071997.2_cds_XP_002811944.5_46716	3
lcl|NC_071997.2_cds_XP_054404021.1_46734	3
lcl|NC_071997.2_cds_XP_054404026.1_46751	3
lcl|NC_071997.2_cds_XP_024097939.1_46759	2
lcl|NC_071997.2_cds_XP_054402638.1_46764	3
lcl|NC_071997.2_cds_XP_054402635.1_46798	3
lcl|NC_071997.2_cds_XP_054404042.1_46801	3
lcl|NC_071997.2_cds_XP_009235487.2_46915	4
lcl|NC_071997.2_cds_XP_054404102.1_46983	2
lcl|NC_071997.2_cds_XP_054404110.1_47013	2
lcl|NC_071997.2_cds_XP_024098510.1_47019	2
lcl|NC_071997.2_cds_XP_054403442.1_47088	2
lcl|NC_071997.2_cds_XP_054403485.1_47114	2
lcl|NC_071997.2_cds_XP_054403489.1_47123	3
lcl|NC_071997.2_cds_XP_024098515.1_47174	2
lcl|NC_071997.2_cds_NP_001360808.1_47224	3
lcl|NC_071997.2_cds_XP_009235566.1_47261	2
lcl|NC_071997.2_cds_XP_054402273.1_47293	2
lcl|NC_071997.2_cds_XP_054403519.1_47307	4
lcl|NC_071997.2_cds_XP_024098476.1_47309	4
lcl|NC_071997.2_cds_XP_002812082.1_47326	2
lcl|NC_071997.2_cds_XP_054404170.1_47350	2
lcl|NC_071997.2_cds_XP_009235601.1_47419	2
lcl|NC_071997.2_cds_XP_002812092.3_47424	3
lcl|NC_071997.2_cds_XP_054404186.1_47426	2
lcl|NC_071997.2_cds_XP_024098465.1_47442	2
lcl|NC_071997.2_cds_XP_063569779.1_47490	3
lcl|NC_071997.2_cds_NP_001127248.1_47493	2
lcl|NC_071997.2_cds_XP_063569784.1_47522	2
lcl|NC_071997.2_cds_XP_024098090.2_47526	4
lcl|NC_071997.2_cds_XP_054403586.1_47555	4
lcl|NC_071997.2_cds_XP_054401955.1_47560	3
lcl|NC_071997.2_cds_XP_009235642.1_47597	2
lcl|NC_071997.2_cds_XP_024098134.1_47606	2
lcl|NC_071997.2_cds_XP_024098565.1_47610	2
lcl|NC_071997.2_cds_XP_024098494.2_47614	3
lcl|NC_071997.2_cds_XP_024097784.1_47671	3
lcl|NC_071997.2_cds_XP_002812169.2_47681	2
lcl|NC_071997.2_cds_XP_024098427.1_47693	3
lcl|NC_071997.2_cds_XP_024097803.2_47715	4
lcl|NC_071997.2_cds_XP_024097978.1_47733	2
lcl|NC_071997.2_cds_NP_001127328.1_47746	2
lcl|NC_071997.2_cds_XP_024097922.1_47765	2
lcl|NC_071997.2_cds_XP_024097940.3_47771	4
lcl|NC_071997.2_cds_XP_063569568.1_47795	3
lcl|NC_071997.2_cds_XP_024098096.2_47818	4
lcl|NC_071997.2_cds_XP_002812206.3_47830	4
lcl|NC_071997.2_cds_XP_054403659.1_47831	4
lcl|NC_071997.2_cds_XP_054403661.1_47842	4
lcl|NC_071997.2_cds_XP_054403669.1_47874	4
lcl|NC_071997.2_cds_XP_054403675.1_47886	3
lcl|NC_071997.2_cds_XP_024097753.1_47909	3
lcl|NC_071997.2_cds_XP_054403695.1_47934	3
lcl|NC_071997.2_cds_XP_002812243.1_47965	3
lcl|NC_071997.2_cds_XP_002812245.1_47967	3
lcl|NC_071997.2_cds_XP_024098152.2_47988	3
lcl|NC_071997.2_cds_XP_009235744.2_47994	4
lcl|NC_071997.2_cds_XP_024098084.2_48000	2
lcl|NC_071997.2_cds_XP_024098078.1_48008	4
lcl|NC_071997.2_cds_XP_024098136.1_48036	2
lcl|NC_071997.2_cds_XP_024098015.2_48058	4
lcl|NC_071997.2_cds_XP_054404269.1_48068	4
lcl|NC_071997.2_cds_XP_054404279.1_48077	3
lcl|NC_071997.2_cds_XP_054404305.1_48139	3
lcl|NC_071997.2_cds_XP_009235777.3_48144	4
lcl|NC_071997.2_cds_XP_054404311.1_48146	2
lcl|NC_071997.2_cds_XP_024098385.2_48147	4
lcl|NC_071997.2_cds_XP_054404313.1_48156	3
lcl|NC_071997.2_cds_XP_054404327.1_48194	2
lcl|NC_071997.2_cds_XP_054404338.1_48216	4
lcl|NC_071997.2_cds_XP_054404336.1_48222	2
lcl|NC_071997.2_cds_XP_002812318.3_48228	2
lcl|NC_071997.2_cds_XP_024097899.2_48237	3
lcl|NC_071997.2_cds_XP_054404346.1_48247	4
lcl|NC_071997.2_cds_XP_054404360.1_48267	2
lcl|NC_071997.2_cds_XP_002812333.1_48280	2
lcl|NC_071997.2_cds_XP_024098160.1_48343	2
lcl|NC_071997.2_cds_XP_054404386.1_48356	2
lcl|NC_071997.2_cds_XP_054404421.1_48428	2
lcl|NC_071997.2_cds_XP_024097933.2_48439	2
lcl|NC_071997.2_cds_XP_063569876.1_48442	4
lcl|NC_071998.2_cds_XP_063570201.1_48498	4
lcl|NC_071998.2_cds_XP_054375636.1_48499	4
lcl|NC_071998.2_cds_XP_054375639.1_48505	2
lcl|NC_071998.2_cds_XP_024108389.2_48507	2
lcl|NC_071998.2_cds_XP_054375647.2_48508	4
lcl|NC_071998.2_cds_XP_054375650.2_48509	4
lcl|NC_071998.2_cds_XP_063570204.1_48514	2
lcl|NC_071998.2_cds_XP_063570209.1_48516	2
lcl|NC_071998.2_cds_XP_002819650.4_48539	4
lcl|NC_071998.2_cds_XP_002819653.5_48541	3
lcl|NC_071998.2_cds_XP_054375308.2_48596	3
lcl|NC_071998.2_cds_XP_024108325.3_48612	2
lcl|NC_071998.2_cds_XP_054376917.2_48626	3
lcl|NC_071998.2_cds_XP_024108458.2_48647	3
lcl|NC_071998.2_cds_XP_002819683.2_48653	3
lcl|NC_071998.2_cds_XP_002819691.2_48657	3
lcl|NC_071998.2_cds_NP_001127352.2_48682	3
lcl|NC_071998.2_cds_XP_054375382.2_48687	3
lcl|NC_071998.2_cds_XP_009242579.2_48714	3
lcl|NC_071998.2_cds_XP_009242590.4_48737	4
lcl|NC_071998.2_cds_XP_002819707.3_48751	4
lcl|NC_071998.2_cds_XP_002819709.4_48752	4
lcl|NC_071998.2_cds_XP_024107743.3_48829	4
lcl|NC_071998.2_cds_XP_063570221.1_48843	3
lcl|NC_071998.2_cds_XP_054375714.2_48880	3
lcl|NC_071998.2_cds_XP_024108029.2_48896	3
lcl|NC_071998.2_cds_XP_002819759.4_48930	3
lcl|NC_071998.2_cds_XP_002819762.3_48933	3
lcl|NC_071998.2_cds_XP_002819761.2_48935	2
lcl|NC_071998.2_cds_NP_001126764.1_48937	3
lcl|NC_071998.2_cds_XP_024107566.1_48952	4
lcl|NC_071998.2_cds_XP_063570253.1_49024	3
lcl|NC_071998.2_cds_XP_024107684.1_49057	3
lcl|NC_071998.2_cds_XP_024107645.2_49068	2
lcl|NC_071998.2_cds_XP_054377020.2_49076	4
lcl|NC_071998.2_cds_XP_024108472.3_49088	2
lcl|NC_071998.2_cds_XP_063570261.1_49107	4
lcl|NC_071998.2_cds_XP_054375803.2_49124	2
lcl|NC_071998.2_cds_XP_054375823.2_49156	4
lcl|NC_071998.2_cds_XP_024107941.1_49195	2
lcl|NC_071998.2_cds_XP_054375877.1_49237	4
lcl|NC_071998.2_cds_XP_054375912.1_49274	3
lcl|NC_071998.2_cds_XP_002819850.1_49301	3
lcl|NC_071998.2_cds_XP_002819851.1_49304	2
lcl|NC_071998.2_cds_XP_009242735.3_49308	2
lcl|NC_071998.2_cds_XP_024107731.2_49311	3
lcl|NC_071998.2_cds_NP_001125600.1_49333	2
lcl|NC_071998.2_cds_XP_054375956.2_49351	4
lcl|NC_071998.2_cds_XP_054375973.2_49359	4
lcl|NC_071998.2_cds_XP_054375974.2_49376	4
lcl|NC_071998.2_cds_XP_024107452.1_49380	2
lcl|NC_071998.2_cds_XP_063569985.1_49411	4
lcl|NC_071998.2_cds_XP_024108328.3_49416	4
lcl|NC_071998.2_cds_XP_063570306.1_49437	2
lcl|NC_071998.2_cds_XP_024108656.3_49449	2
lcl|NC_071998.2_cds_XP_024108357.2_49466	2
lcl|NC_071998.2_cds_XP_024107817.3_49479	4
lcl|NC_071998.2_cds_XP_002819908.3_49486	4
lcl|NC_071998.2_cds_XP_024108070.3_49516	4
lcl|NC_071998.2_cds_XP_063570317.1_49536	4
lcl|NC_071998.2_cds_XP_054375475.2_49557	4
lcl|NC_071998.2_cds_XP_054376044.2_49565	2
lcl|NC_071998.2_cds_XP_054376064.1_49602	4
lcl|NC_071998.2_cds_XP_054376065.1_49603	4
lcl|NC_071998.2_cds_XP_054376070.2_49626	3
lcl|NC_071998.2_cds_XP_024107864.3_49648	2
lcl|NC_071998.2_cds_XP_024108356.2_49653	3
lcl|NC_071998.2_cds_XP_054376128.2_49694	4
lcl|NC_071998.2_cds_XP_002819968.4_49707	4
lcl|NC_071998.2_cds_XP_054377040.1_49734	2
lcl|NC_071998.2_cds_XP_009242899.3_49749	2
lcl|NC_071998.2_cds_XP_054377041.2_49759	4
lcl|NC_071998.2_cds_XP_024108466.1_49769	2
lcl|NC_071998.2_cds_XP_024107772.1_49787	4
lcl|NC_071998.2_cds_NP_001361179.1_49813	2
lcl|NC_071998.2_cds_XP_024108366.3_49858	4
lcl|NC_071998.2_cds_XP_024107624.3_49861	4
lcl|NC_071998.2_cds_XP_054376223.2_49899	2
lcl|NC_071998.2_cds_XP_024107690.1_49914	2
lcl|NC_071998.2_cds_XP_024108399.3_49919	4
lcl|NC_071998.2_cds_XP_009242925.3_49937	4
lcl|NC_071998.2_cds_XP_063570363.1_49942	4
lcl|NC_071998.2_cds_XP_024108524.3_49968	4
lcl|NC_071998.2_cds_XP_024108181.3_49973	4
lcl|NC_071998.2_cds_XP_063570395.1_50029	4
lcl|NC_071998.2_cds_NP_001127391.1_50040	2
lcl|NC_071998.2_cds_XP_024108367.3_50072	3
lcl|NC_071998.2_cds_XP_024108513.1_50074	4
lcl|NC_071998.2_cds_XP_024108248.1_50080	2
lcl|NC_071998.2_cds_XP_002820073.4_50085	4
lcl|NC_071998.2_cds_XP_002820084.3_50102	4
lcl|NC_071998.2_cds_NP_001125045.1_50108	3
lcl|NC_071998.2_cds_XP_054376354.1_50133	3
lcl|NC_071998.2_cds_XP_009242981.4_50138	4
lcl|NC_071998.2_cds_XP_024108272.3_50145	3
lcl|NC_071998.2_cds_XP_054376368.2_50166	3
lcl|NC_071998.2_cds_XP_063570404.1_50193	4
lcl|NC_071998.2_cds_NP_001360858.1_50217	3
lcl|NC_071998.2_cds_XP_002820124.6_50223	2
lcl|NC_071998.2_cds_XP_024108567.2_50226	2
lcl|NC_071998.2_cds_NP_001360871.1_50230	2
lcl|NC_071998.2_cds_XP_054375555.2_50234	4
lcl|NC_071998.2_cds_XP_054376395.2_50262	4
lcl|NC_071998.2_cds_XP_054376415.1_50264	4
lcl|NC_071998.2_cds_XP_009243020.3_50284	2
lcl|NC_071998.2_cds_XP_054376418.1_50295	4
lcl|NC_071998.2_cds_XP_009243041.2_50335	3
lcl|NC_071998.2_cds_XP_002820174.2_50367	4
lcl|NC_071998.2_cds_XP_024108292.2_50406	2
lcl|NC_071998.2_cds_XP_024108197.3_50435	4
lcl|NC_071998.2_cds_XP_024107837.3_50441	4
lcl|NC_071998.2_cds_XP_054376491.2_50451	2
lcl|NC_071998.2_cds_XP_009243065.4_50479	4
lcl|NC_071998.2_cds_XP_024107878.3_50481	4
lcl|NC_071998.2_cds_XP_054376510.2_50482	2
lcl|NC_071998.2_cds_XP_002820202.4_50505	4
lcl|NC_071998.2_cds_XP_024108622.3_50525	4
lcl|NC_071998.2_cds_XP_054376526.2_50529	4
lcl|NC_071998.2_cds_XP_054377047.1_50556	2
lcl|NC_071998.2_cds_XP_024108203.1_50628	3
lcl|NC_071998.2_cds_XP_024107500.1_50639	3
lcl|NC_071998.2_cds_XP_024108071.3_50661	3
lcl|NC_071998.2_cds_XP_063570484.1_50666	4
lcl|NC_071998.2_cds_XP_054376559.2_50694	3
lcl|NC_071998.2_cds_XP_054376596.2_50745	4
lcl|NC_071998.2_cds_XP_024108048.3_50813	4
lcl|NC_071998.2_cds_XP_002820283.2_50848	4
lcl|NC_071998.2_cds_XP_054376652.1_50864	3
lcl|NC_071998.2_cds_XP_009243164.4_50940	4
lcl|NC_071998.2_cds_XP_054377114.1_50967	2
lcl|NC_071998.2_cds_XP_009243176.4_50978	3
lcl|NC_071998.2_cds_XP_009243181.4_50999	2
lcl|NC_071998.2_cds_XP_054377126.1_51024	3
lcl|NC_071998.2_cds_XP_054377127.2_51041	3
lcl|NC_071998.2_cds_XP_054377132.2_51069	3
lcl|NC_071998.2_cds_XP_002820329.2_51107	3
lcl|NC_071998.2_cds_NP_001126647.1_51165	2
lcl|NC_071998.2_cds_XP_054376688.1_51195	3
lcl|NC_071998.2_cds_XP_024107872.2_51206	4
lcl|NC_071998.2_cds_XP_002820355.3_51212	4
lcl|NC_071998.2_cds_XP_054376691.1_51214	3
lcl|NC_071998.2_cds_XP_054376701.2_51232	3
lcl|NC_071998.2_cds_XP_054376718.2_51281	4
lcl|NC_071998.2_cds_XP_063570570.1_51302	3
lcl|NC_071998.2_cds_XP_002820363.6_51307	3
lcl|NC_071998.2_cds_XP_024107446.1_51345	3
lcl|NC_071998.2_cds_XP_024108061.2_51359	4
lcl|NC_071998.2_cds_XP_054376775.1_51415	3
lcl|NC_071998.2_cds_XP_002820396.4_51432	4
lcl|NC_071998.2_cds_XP_054375316.1_51453	4
lcl|NC_071998.2_cds_XP_024107613.3_51469	4
lcl|NC_071998.2_cds_XP_009243288.3_51478	2
lcl|NC_071998.2_cds_XP_063570601.1_51510	2
lcl|NC_071998.2_cds_XP_054376871.2_51517	2
lcl|NC_071998.2_cds_XP_054376887.2_51553	4
lcl|NC_071998.2_cds_XP_063570644.1_51573	4
lcl|NC_071998.2_cds_XP_024107750.3_51601	2
lcl|NC_071998.2_cds_XP_024108478.3_51609	2
lcl|NC_071998.2_cds_XP_024108562.1_51640	2
lcl|NC_071998.2_cds_XP_063570179.1_51644	3
lcl|NC_071998.2_cds_XP_024108109.1_51672	2
lcl|NC_071998.2_cds_XP_054377232.1_51694	2
lcl|NC_071998.2_cds_XP_024108123.1_51699	2
lcl|NC_071998.2_cds_XP_063570656.1_51723	2
lcl|NC_071998.2_cds_XP_054377294.1_51772	4
lcl|NC_071998.2_cds_XP_054376903.1_51789	2
lcl|NC_071999.2_cds_XP_054385334.2_51819	1
lcl|NC_071999.2_cds_NP_001127262.1_51839	2
lcl|NC_071999.2_cds_NP_001127246.1_51857	3
lcl|NC_071999.2_cds_XP_054384743.1_51877	4
lcl|NC_071999.2_cds_XP_054384768.1_51919	2
lcl|NC_071999.2_cds_XP_009246752.3_51923	2
lcl|NC_071999.2_cds_XP_054402056.1_51943	1
lcl|NC_071999.2_cds_XP_054385355.2_51965	2
lcl|NC_071999.2_cds_XP_054385362.2_51975	4
lcl|NC_071999.2_cds_XP_063570885.1_52026	3
lcl|NC_071999.2_cds_XP_054385430.1_52027	2
lcl|NC_071999.2_cds_XP_063570826.1_52042	4
lcl|NC_071999.2_cds_XP_054385493.2_52060	4
lcl|NC_071999.2_cds_XP_054385415.1_52061	2
lcl|NC_071999.2_cds_XP_054385442.1_52084	2
lcl|NC_071999.2_cds_XP_063570751.1_52096	4
lcl|NC_071999.2_cds_XP_054384797.1_52131	2
lcl|NC_071999.2_cds_XP_024086677.3_52202	4
lcl|NC_071999.2_cds_XP_024086664.2_52204	3
lcl|NC_071999.2_cds_XP_024086675.1_52209	4
lcl|NC_071999.2_cds_XP_024113350.2_52218	3
lcl|NC_071999.2_cds_XP_024086541.3_52239	2
lcl|NC_071999.2_cds_NP_001126639.1_52265	2
lcl|NC_071999.2_cds_XP_054384857.1_52273	4
lcl|NC_071999.2_cds_XP_024086835.3_52278	2
lcl|NC_071999.2_cds_NP_001361210.1_52286	2
lcl|NC_071999.2_cds_XP_054384864.1_52298	3
lcl|NC_071999.2_cds_XP_024086695.3_52315	2
lcl|NC_071999.2_cds_XP_024086607.3_52318	2
lcl|NC_071999.2_cds_XP_054384878.2_52329	3
lcl|NC_071999.2_cds_XP_054384706.1_52403	3
lcl|NC_071999.2_cds_XP_002824225.1_52441	4
lcl|NC_071999.2_cds_XP_054384907.1_52445	4
lcl|NC_071999.2_cds_XP_024086666.3_52449	2
lcl|NC_071999.2_cds_XP_002824239.1_52453	2
lcl|NC_071999.2_cds_XP_054384915.1_52481	2
lcl|NC_071999.2_cds_XP_024086681.3_52486	2
lcl|NC_071999.2_cds_XP_054384925.1_52487	2
lcl|NC_071999.2_cds_XP_002824265.2_52497	3
lcl|NC_071999.2_cds_NP_001126956.1_52546	3
lcl|NC_071999.2_cds_XP_024086623.2_52585	3
lcl|NC_071999.2_cds_XP_024086805.3_52623	2
lcl|NC_071999.2_cds_XP_002824310.2_52650	2
lcl|NC_071999.2_cds_XP_024113358.3_52669	2
lcl|NC_071999.2_cds_XP_024113471.1_52740	2
lcl|NC_071999.2_cds_XP_054385034.2_52753	4
lcl|NC_071999.2_cds_XP_063570719.1_52761	4
lcl|NC_071999.2_cds_NP_001126283.1_52789	4
lcl|NC_071999.2_cds_XP_002824355.1_52804	2
lcl|NC_071999.2_cds_XP_054385054.1_52826	2
lcl|NC_071999.2_cds_NP_001361140.1_52832	2
lcl|NC_071999.2_cds_XP_024086700.3_52850	4
lcl|NC_071999.2_cds_XP_024086682.1_52855	4
lcl|NC_071999.2_cds_XP_003778263.3_52867	2
lcl|NC_071999.2_cds_XP_054385088.1_52908	2
lcl|NC_071999.2_cds_XP_054385103.2_52933	4
lcl|NC_071999.2_cds_XP_054385110.1_52993	2
lcl|NC_071999.2_cds_XP_063570901.1_52998	4
lcl|NC_071999.2_cds_XP_024113361.1_53061	3
lcl|NC_071999.2_cds_XP_002824398.3_53075	4
lcl|NC_071999.2_cds_XP_009246995.3_53076	2
lcl|NC_071999.2_cds_XP_024086760.2_53108	2
lcl|NC_071999.2_cds_XP_024086603.1_53128	2
lcl|NC_071999.2_cds_XP_024086766.1_53132	2
lcl|NC_071999.2_cds_XP_054385140.1_53153	2
lcl|NC_071999.2_cds_XP_054384650.1_53158	2
lcl|NC_071999.2_cds_XP_054384538.1_53188	2
lcl|NC_071999.2_cds_XP_024086829.1_53246	2
lcl|NC_071999.2_cds_XP_054384644.1_53255	2
lcl|NC_071999.2_cds_XP_009247041.2_53263	4
lcl|NC_071999.2_cds_XP_063571093.1_53289	2
lcl|NC_071999.2_cds_XP_024113400.1_53304	3
lcl|NC_071999.2_cds_XP_024086652.2_53314	2
lcl|NC_071999.2_cds_XP_024086711.3_53324	2
lcl|NC_071999.2_cds_XP_024086740.3_53325	4
lcl|NC_071999.2_cds_XP_024086739.1_53326	4
lcl|NC_071999.2_cds_XP_054385227.1_53360	2
lcl|NC_071999.2_cds_NP_001361084.1_53402	2
lcl|NC_071999.2_cds_XP_024086816.3_53403	2
lcl|NC_071999.2_cds_XP_054385247.2_53413	2
lcl|NC_071999.2_cds_XP_054385274.2_53447	2
lcl|NC_071999.2_cds_XP_054385293.1_53488	2
lcl|NC_072000.2_cds_XP_063571427.1_53567	4
lcl|NC_072000.2_cds_XP_063571477.1_53581	4
lcl|NC_072000.2_cds_XP_063571500.1_53621	3
lcl|NC_072000.2_cds_XP_063571524.1_53678	3
lcl|NC_072000.2_cds_XP_063571577.1_53717	4
lcl|NC_072000.2_cds_XP_063571568.1_53724	3
lcl|NC_072000.2_cds_XP_063571542.1_53741	3
lcl|NC_072000.2_cds_XP_063571569.1_53753	3
lcl|NC_072000.2_cds_XP_024087283.2_53862	3
lcl|NC_072000.2_cds_XP_024087214.3_53907	3
lcl|NC_072000.2_cds_XP_024087215.1_53908	3
lcl|NC_072000.2_cds_XP_063571601.1_53912	3
lcl|NC_072000.2_cds_XP_009234456.3_53916	3
lcl|NC_072000.2_cds_XP_054385872.1_53931	4
lcl|NC_072000.2_cds_XP_024087178.2_53973	3
lcl|NC_072000.2_cds_XP_009247220.2_53990	3
