sequence	Cluster
lcl|NC_060934.1_cds_NP_001380944.1_69130	1
lcl|NC_060934.1_cds_NP_055535.2_69141	2
lcl|NC_060934.1_cds_NP_000485.3_69145	3
lcl|NC_060934.1_cds_NP_079421.5_69152	2
lcl|NC_060934.1_cds_NP_001008723.1_69169	3
lcl|NC_060934.1_cds_NP_055793.1_69172	2
lcl|NC_060934.1_cds_NP_001374485.1_69176	3
lcl|NC_060934.1_cds_NP_005436.1_69242	1
lcl|NC_060934.1_cds_NP_001127835.2_69244	3
lcl|NC_060934.1_cds_NP_001248392.1_69347	3
lcl|NC_060934.1_cds_NP_055696.3_69364	2
lcl|NC_060934.1_cds_NP_001308758.1_69371	2
lcl|NC_060934.1_cds_NP_001372292.1_69378	3
lcl|NC_060934.1_cds_XP_054222935.1_69420	3
lcl|NC_060934.1_cds_NP_997186.1_69516	2
lcl|NC_060934.1_cds_NP_776152.1_69589	2
lcl|NC_060934.1_cds_NP_003741.1_69605	1
lcl|NC_060934.1_cds_NP_001427929.1_69641	1
lcl|NC_060934.1_cds_XP_054220629.1_69675	1
lcl|NC_060934.1_cds_NP_060587.8_69692	1
lcl|NC_060934.1_cds_XP_054220476.1_69766	3
lcl|NC_060934.1_cds_NP_004397.2_69898	3
lcl|NC_060934.1_cds_NP_073713.2_69999	2
lcl|NC_060934.1_cds_NP_001189367.1_70004	2
lcl|NC_060934.1_cds_NP_003465.3_70043	3
lcl|NC_060934.1_cds_NP_001364472.1_70070	3
lcl|NC_060934.1_cds_NP_002408.3_70124	3
lcl|NC_060934.1_cds_NP_001310015.1_70166	2
lcl|NC_060934.1_cds_XP_054222123.1_70276	2
lcl|NC_060934.1_cds_NP_689856.6_70295	3
lcl|NC_060934.1_cds_XP_054220443.1_70309	3
lcl|NC_060934.1_cds_NP_001243546.1_70312	3
lcl|NC_060934.1_cds_NP_001382979.1_70340	3
lcl|NC_060935.1_cds_NP_612202.2_70397	2
lcl|NC_060935.1_cds_NP_848632.2_70415	2
lcl|NC_060935.1_cds_XP_054225465.1_70480	1
lcl|NC_060935.1_cds_NP_068743.3_70515	3
lcl|NC_060935.1_cds_XP_054225284.1_70579	1
lcl|NC_060935.1_cds_NP_001229766.1_70685	2
lcl|NC_060935.1_cds_XP_054224825.1_70695	3
lcl|NC_060935.1_cds_NP_002448.5_70699	3
lcl|NC_060935.1_cds_NP_001291288.1_70700	3
lcl|NC_060935.1_cds_NP_002449.2_70701	3
lcl|NC_060935.1_cds_XP_054226408.1_70723	2
lcl|NC_060935.1_cds_XP_054224572.1_70888	2
lcl|NC_060935.1_cds_NP_065947.1_70943	3
lcl|NC_060935.1_cds_NP_001352054.1_70975	1
lcl|NC_060935.1_cds_NP_001003819.1_71111	1
lcl|NC_060935.1_cds_NP_115503.2_71163	1
lcl|NC_060935.1_cds_NP_653267.2_71227	1
lcl|NC_060935.1_cds_NP_003728.1_71239	1
lcl|NC_060935.1_cds_XP_054224595.1_71277	1
lcl|NC_060935.1_cds_NP_001338782.2_71304	3
lcl|NC_060935.1_cds_NP_001374951.1_71439	1
lcl|NC_060935.1_cds_NP_001363424.1_71470	1
lcl|NC_060935.1_cds_NP_001354906.1_71511	1
lcl|NC_060935.1_cds_NP_056028.2_71527	1
lcl|NC_060935.1_cds_NP_006382.1_71534	1
lcl|NC_060935.1_cds_NP_001373268.1_71570	1
lcl|NC_060935.1_cds_NP_569056.4_71587	3
lcl|NC_060935.1_cds_NP_055448.1_71592	1
lcl|NC_060935.1_cds_NP_001317137.1_71606	1
lcl|NC_060935.1_cds_NP_001380866.1_71628	3
lcl|NC_060935.1_cds_NP_001137533.1_71731	1
lcl|NC_060935.1_cds_NP_001350499.1_71739	2
lcl|NC_060935.1_cds_XP_054223751.1_71808	2
lcl|NC_060935.1_cds_NP_001308307.1_71834	3
lcl|NC_060935.1_cds_NP_001338224.1_71899	3
lcl|NC_060935.1_cds_XP_054223401.1_71912	1
lcl|NC_060935.1_cds_NP_001264198.1_71921	1
lcl|NC_060935.1_cds_XP_054223525.1_71975	1
lcl|NC_060935.1_cds_NP_775859.4_72019	1
lcl|NC_060935.1_cds_NP_001243300.1_72055	3
lcl|NC_060935.1_cds_NP_001231892.1_72069	3
lcl|NC_060935.1_cds_NP_001275642.1_72125	3
lcl|NC_060935.1_cds_NP_998764.1_72129	1
lcl|NC_060935.1_cds_NP_001300655.1_72179	3
lcl|NC_060935.1_cds_NP_060960.2_72208	2
lcl|NC_060935.1_cds_NP_112494.3_72227	3
lcl|NC_060935.1_cds_XP_054224607.1_72271	3
lcl|NC_060935.1_cds_XP_054224947.1_72378	2
lcl|NC_060935.1_cds_XP_054225964.1_72383	1
lcl|NC_060935.1_cds_NP_005725.3_72408	1
lcl|NC_060935.1_cds_XP_054224307.1_72414	3
lcl|NC_060935.1_cds_NP_078938.3_72449	1
lcl|NC_060935.1_cds_NP_665803.2_72451	2
lcl|NC_060935.1_cds_NP_000439.2_72574	1
lcl|NC_060935.1_cds_NP_001363454.1_72629	3
lcl|NC_060935.1_cds_NP_001371577.1_72705	3
lcl|NC_060935.1_cds_NP_001099010.1_72825	1
lcl|NC_060935.1_cds_NP_001254711.1_72838	1
lcl|NC_060935.1_cds_NP_001008938.1_72911	1
lcl|NC_060935.1_cds_NP_002325.2_72912	1
lcl|NC_060935.1_cds_NP_001363500.1_72974	1
lcl|NC_060935.1_cds_NP_000247.2_73071	1
lcl|NC_060935.1_cds_NP_079059.2_73268	3
lcl|NC_060935.1_cds_NP_001428029.1_73277	2
lcl|NC_060935.1_cds_NP_056046.2_73290	1
lcl|NC_060935.1_cds_NP_002834.3_73294	2
lcl|NC_060935.1_cds_NP_203754.2_73381	1
lcl|NC_060935.1_cds_XP_054225731.1_73385	1
lcl|NC_060935.1_cds_NP_001078927.1_73450	1
lcl|NC_060935.1_cds_XP_054225193.1_73673	1
lcl|NC_060935.1_cds_NP_689931.2_73709	3
lcl|NC_060935.1_cds_NP_001914.3_73716	1
lcl|NC_060935.1_cds_XP_054225827.1_73800	2
lcl|NC_060935.1_cds_XP_054225804.1_73806	1
lcl|NC_060935.1_cds_XP_054224648.1_73871	1
lcl|NC_060935.1_cds_NP_001333375.1_73896	3
lcl|NC_060935.1_cds_NP_073741.3_73907	1
lcl|NC_060935.1_cds_XP_054224296.1_73916	1
lcl|NC_060935.1_cds_NP_938149.2_73935	1
lcl|NC_060935.1_cds_NP_085131.1_73942	1
lcl|NC_060935.1_cds_XP_054223424.1_74073	3
lcl|NC_060935.1_cds_NP_000923.1_74177	1
lcl|NC_060935.1_cds_NP_115627.6_74231	1
lcl|NC_060935.1_cds_NP_055895.1_74254	2
lcl|NC_060935.1_cds_NP_005600.1_74284	1
lcl|NC_060935.1_cds_XP_054225299.1_74338	1
lcl|NC_060935.1_cds_XP_054224113.1_74354	1
lcl|NC_060935.1_cds_NP_001123616.1_74489	2
lcl|NC_060935.1_cds_XP_054224261.1_74496	3
lcl|NC_060935.1_cds_NP_002410.1_74514	1
lcl|NC_060935.1_cds_XP_054224729.1_74516	1
lcl|NC_060935.1_cds_NP_006738.3_74526	2
lcl|NC_060935.1_cds_NP_612377.4_74555	1
lcl|NC_060935.1_cds_NP_006833.2_74613	1
lcl|NC_060935.1_cds_NP_060496.2_74617	2
lcl|NC_060935.1_cds_XP_054224389.1_74658	3
lcl|NC_060935.1_cds_NP_001245300.2_74687	1
lcl|NC_060935.1_cds_NP_060689.2_74691	3
lcl|NC_060935.1_cds_NP_001397954.1_74717	1
lcl|NC_060935.1_cds_NP_036440.1_74753	1
lcl|NC_060935.1_cds_NP_001159694.1_74799	1
lcl|NC_060935.1_cds_NP_004901.2_74831	2
lcl|NC_060935.1_cds_NP_001356355.1_74921	2
lcl|NC_060935.1_cds_XP_054224760.1_74948	2
lcl|NC_060935.1_cds_NP_001339283.1_74960	2
lcl|NC_060935.1_cds_NP_002171.2_75058	3
lcl|NC_060935.1_cds_NP_001365021.1_75088	3
lcl|NC_060935.1_cds_XP_054226247.1_75112	2
lcl|NC_060935.1_cds_NP_001427953.1_75163	3
lcl|NC_060935.1_cds_XP_054224898.1_75261	1
lcl|NC_060935.1_cds_XP_054224654.1_75341	1
lcl|NC_060935.1_cds_NP_002590.1_75364	2
lcl|NC_060935.1_cds_NP_001035207.1_75369	1
lcl|NC_060935.1_cds_NP_055601.2_75409	1
lcl|NC_060935.1_cds_NP_001273506.1_75480	3
lcl|NC_060935.1_cds_NP_001287871.1_75683	1
lcl|NC_060935.1_cds_XP_054224831.1_75766	1
lcl|NC_060935.1_cds_NP_057662.3_75847	2
lcl|NC_060935.1_cds_NP_291025.3_75870	1
lcl|NC_060935.1_cds_NP_065849.1_75916	2
lcl|NC_060935.1_cds_XP_054224349.1_75955	1
lcl|NC_060935.1_cds_NP_001350410.1_75963	3
lcl|NC_060935.1_cds_NP_001333342.1_75975	1
lcl|NC_060935.1_cds_XP_054223866.1_76004	3
lcl|NC_060935.1_cds_NP_996810.2_76126	3
lcl|NC_060935.1_cds_NP_001137303.1_76253	2
lcl|NC_060935.1_cds_XP_054223616.1_76290	3
lcl|NC_060935.1_cds_XP_054226308.1_76326	2
lcl|NC_060935.1_cds_NP_001092142.1_76373	3
lcl|NC_060935.1_cds_NP_689644.2_76418	3
lcl|NC_060935.1_cds_XP_054223786.1_76419	3
lcl|NC_060935.1_cds_NP_115803.1_76494	3
lcl|NC_060935.1_cds_XP_054225119.1_76514	3
lcl|NC_060935.1_cds_NP_689645.2_76526	3
lcl|NC_060935.1_cds_NP_000917.3_76532	2
lcl|NC_060935.1_cds_NP_004612.2_76539	2
lcl|NC_060935.1_cds_NP_065853.3_76545	2
lcl|NC_060935.1_cds_NP_001073932.1_76603	1
lcl|NC_060935.1_cds_NP_001427313.1_76633	3
lcl|NC_060935.1_cds_NP_689647.2_76678	3
lcl|NC_060935.1_cds_XP_054224859.1_76715	2
lcl|NC_060935.1_cds_NP_001338763.1_76716	2
lcl|NC_060935.1_cds_NP_055880.2_76768	3
lcl|NC_060935.1_cds_NP_004389.2_76789	2
lcl|NC_060935.1_cds_NP_001397966.1_76794	3
lcl|NC_060935.1_cds_NP_001371586.1_76817	3
lcl|NC_060935.1_cds_NP_056006.1_76857	3
lcl|NC_060935.1_cds_NP_001387553.1_76979	1
lcl|NC_060935.1_cds_NP_001387714.1_77047	1
lcl|NC_060935.1_cds_NP_001353615.1_77174	1
lcl|NC_060935.1_cds_XP_054224026.1_77224	1
lcl|NC_060935.1_cds_XP_054225426.1_77293	1
lcl|NC_060935.1_cds_NP_004779.2_77358	1
lcl|NC_060935.1_cds_XP_054224805.1_77361	1
lcl|NC_060935.1_cds_XP_054224116.1_77418	1
lcl|NC_060935.1_cds_XP_054224447.1_77489	1
lcl|NC_060935.1_cds_NP_001397970.1_77520	1
lcl|NC_060935.1_cds_NP_001365147.1_77525	1
lcl|NC_060935.1_cds_XP_054225919.1_77598	1
lcl|NC_060935.1_cds_NP_005179.2_77615	1
lcl|NC_060935.1_cds_NP_056128.1_77661	1
lcl|NC_060935.1_cds_NP_055434.2_77680	3
lcl|NC_060935.1_cds_NP_001365690.1_77705	3
lcl|NC_060935.1_cds_NP_005413.2_77709	3
lcl|NC_060935.1_cds_NP_003096.2_77712	3
lcl|NC_060935.1_cds_NP_001373953.1_77742	2
lcl|NC_060935.1_cds_NP_071765.2_77853	3
lcl|NC_060935.1_cds_NP_061928.4_77862	3
lcl|NC_060935.1_cds_NP_079280.2_77869	3
lcl|NC_060935.1_cds_XP_054225008.1_78008	1
lcl|NC_060935.1_cds_NP_001364953.1_78134	1
lcl|NC_060935.1_cds_NP_006156.2_78160	1
lcl|NC_060935.1_cds_NP_064613.2_78171	2
lcl|NC_060935.1_cds_NP_068813.1_78209	2
lcl|NC_060935.1_cds_NP_008968.4_78230	2
lcl|NC_060935.1_cds_NP_620686.1_78231	1
lcl|NC_060935.1_cds_NP_055573.3_78234	1
lcl|NC_060935.1_cds_NP_001264214.1_78279	1
lcl|NC_060935.1_cds_NP_056076.1_78284	1
lcl|NC_060936.1_cds_NP_001164209.1_78333	2
lcl|NC_060936.1_cds_NP_001036068.1_78354	1
lcl|NC_060936.1_cds_NP_775864.3_78359	1
lcl|NC_060936.1_cds_XP_054228909.1_78365	1
lcl|NC_060936.1_cds_XP_054227464.1_78436	1
lcl|NC_060936.1_cds_NP_758952.4_78504	3
lcl|NC_060936.1_cds_XP_054229125.1_78515	3
lcl|NC_060936.1_cds_NP_001265238.2_78692	3
lcl|NC_060936.1_cds_NP_001265525.1_78708	1
lcl|NC_060936.1_cds_NP_000543.3_78709	3
lcl|NC_060936.1_cds_NP_055680.3_78776	1
lcl|NC_060936.1_cds_NP_001245238.1_78800	1
lcl|NC_060936.1_cds_NP_001264.2_78804	1
lcl|NC_060936.1_cds_NP_001092006.1_78933	1
lcl|NC_060936.1_cds_NP_001411105.1_78949	1
lcl|NC_060936.1_cds_XP_054229880.1_78989	1
lcl|NC_060936.1_cds_NP_001284579.2_79036	3
lcl|NC_060936.1_cds_XP_054229836.1_79047	3
lcl|NC_060936.1_cds_XP_054227169.1_79145	1
lcl|NC_060936.1_cds_XP_054227328.1_79152	1
lcl|NC_060936.1_cds_XP_054227366.1_79211	1
lcl|NC_060936.1_cds_NP_002855.2_79212	3
lcl|NC_060936.1_cds_NP_001401173.1_79403	1
lcl|NC_060936.1_cds_NP_000825.2_79470	3
lcl|NC_060936.1_cds_NP_851997.1_79478	1
lcl|NC_060936.1_cds_NP_004954.2_79492	3
lcl|NC_060936.1_cds_NP_109592.1_79521	3
lcl|NC_060936.1_cds_NP_001400760.1_79539	2
lcl|NC_060936.1_cds_XP_054228258.1_79596	3
lcl|NC_060936.1_cds_NP_001243399.1_79630	2
lcl|NC_060936.1_cds_NP_000912.3_79706	3
lcl|NC_060936.1_cds_NP_064693.2_79789	3
lcl|NC_060936.1_cds_XP_054229906.1_79815	2
lcl|NC_060936.1_cds_NP_001381732.1_79911	3
lcl|NC_060936.1_cds_XP_054227945.1_80017	2
lcl|NC_060936.1_cds_XP_054229574.1_80084	1
lcl|NC_060936.1_cds_XP_054227914.1_80194	3
lcl|NC_060936.1_cds_NP_001354804.1_80206	2
lcl|NC_060936.1_cds_NP_006381.2_80212	1
lcl|NC_060936.1_cds_NP_001002259.1_80230	1
lcl|NC_060936.1_cds_XP_054227284.1_80313	1
lcl|NC_060936.1_cds_XP_054227235.1_80384	3
lcl|NC_060936.1_cds_NP_060639.4_80405	2
lcl|NC_060936.1_cds_NP_001400085.1_80431	1
lcl|NC_060936.1_cds_XP_054227062.1_80449	3
lcl|NC_060936.1_cds_NP_004563.2_80486	3
lcl|NC_060936.1_cds_NP_001365368.1_80536	1
lcl|NC_060936.1_cds_NP_940980.4_80559	2
lcl|NC_060936.1_cds_XP_054227104.1_80571	3
lcl|NC_060936.1_cds_NP_001158067.1_80582	2
lcl|NC_060936.1_cds_XP_054229231.1_80658	3
lcl|NC_060936.1_cds_NP_001138579.1_80704	2
lcl|NC_060936.1_cds_NP_001191732.1_80711	3
lcl|NC_060936.1_cds_NP_689854.2_80716	1
lcl|NC_060936.1_cds_XP_054229797.1_80724	2
lcl|NC_060936.1_cds_XP_054226742.1_80817	1
lcl|NC_060936.1_cds_XP_054228219.1_80831	1
lcl|NC_060936.1_cds_XP_054227111.1_80860	1
lcl|NC_060936.1_cds_XP_054228244.1_80880	1
lcl|NC_060936.1_cds_NP_056085.1_80956	1
lcl|NC_060936.1_cds_NP_003473.3_81003	1
lcl|NC_060936.1_cds_NP_001397905.1_81039	1
lcl|NC_060936.1_cds_XP_054227555.1_81077	1
lcl|NC_060936.1_cds_NP_115506.1_81091	3
lcl|NC_060936.1_cds_XP_054227660.1_81114	1
lcl|NC_060936.1_cds_XP_054229761.1_81131	1
lcl|NC_060936.1_cds_NP_001354977.1_81144	1
lcl|NC_060936.1_cds_NP_001138947.1_81235	3
lcl|NC_060936.1_cds_NP_775873.2_81298	1
lcl|NC_060936.1_cds_XP_054229850.1_81453	1
lcl|NC_060936.1_cds_NP_055006.1_81465	3
lcl|NC_060936.1_cds_XP_054227544.1_81592	3
lcl|NC_060936.1_cds_NP_036423.4_81657	1
lcl|NC_060936.1_cds_XP_054229158.1_81702	1
lcl|NC_060936.1_cds_NP_002196.4_81855	1
lcl|NC_060936.1_cds_NP_005328.2_81860	1
lcl|NC_060936.1_cds_NP_001397906.1_81927	1
lcl|NC_060936.1_cds_XP_054227256.1_81975	3
lcl|NC_060936.1_cds_NP_001973.2_82051	1
lcl|NC_060936.1_cds_NP_001171725.1_82060	1
lcl|NC_060936.1_cds_NP_001317217.1_82078	1
lcl|NC_060936.1_cds_NP_775866.2_82100	1
lcl|NC_060936.1_cds_NP_001120932.2_82118	1
lcl|NC_060936.1_cds_XP_054229060.1_82129	1
lcl|NC_060936.1_cds_NP_003911.2_82139	1
lcl|NC_060936.1_cds_XP_054226843.1_82165	1
lcl|NC_060936.1_cds_NP_001352825.1_82219	3
lcl|NC_060936.1_cds_XP_054228080.1_82241	1
lcl|NC_060936.1_cds_NP_003144.3_82255	1
lcl|NC_060936.1_cds_NP_002323.2_82265	1
lcl|NC_060936.1_cds_XP_054227389.1_82294	3
lcl|NC_060936.1_cds_XP_054227728.1_82337	1
lcl|NC_060936.1_cds_NP_004981.2_82366	1
lcl|NC_060936.1_cds_XP_054226962.1_82378	3
lcl|NC_060936.1_cds_NP_004975.2_82395	1
lcl|NC_060936.1_cds_NP_001116244.1_82460	2
lcl|NC_060936.1_cds_XP_054226786.1_82481	1
lcl|NC_060936.1_cds_NP_700356.2_82499	3
lcl|NC_060936.1_cds_NP_001239007.1_82518	2
lcl|NC_060936.1_cds_XP_054227443.1_82529	1
lcl|NC_060936.1_cds_NP_065813.1_82578	3
lcl|NC_060936.1_cds_XP_054226909.1_82592	2
lcl|NC_060936.1_cds_XP_054227535.1_82607	2
lcl|NC_060936.1_cds_NP_055134.2_82622	2
lcl|NC_060936.1_cds_NP_001357214.1_82644	2
lcl|NC_060936.1_cds_XP_054227557.1_82667	3
lcl|NC_060936.1_cds_NP_060918.2_82668	1
lcl|NC_060936.1_cds_NP_065134.1_82699	2
lcl|NC_060936.1_cds_NP_872336.2_82790	3
lcl|NC_060936.1_cds_XP_054228695.1_82823	3
lcl|NC_060936.1_cds_NP_003658.1_82837	3
lcl|NC_060936.1_cds_NP_659419.3_82842	2
lcl|NC_060936.1_cds_NP_037513.2_82867	2
lcl|NC_060936.1_cds_XP_054226983.1_82944	1
lcl|NC_060936.1_cds_NP_976328.2_82973	3
lcl|NC_060936.1_cds_NP_001019554.1_82982	3
lcl|NC_060936.1_cds_NP_001137357.1_83029	2
lcl|NC_060936.1_cds_XP_054227740.1_83032	2
lcl|NC_060936.1_cds_NP_001138498.1_83039	3
lcl|NC_060936.1_cds_XP_054229623.1_83086	3
lcl|NC_060936.1_cds_NP_689801.1_83110	3
lcl|NC_060936.1_cds_XP_054229408.1_83128	2
lcl|NC_060936.1_cds_XP_054229233.1_83181	2
lcl|NC_060936.1_cds_NP_861448.2_83189	3
lcl|NC_060936.1_cds_NP_001353453.1_83231	1
lcl|NC_060936.1_cds_XP_054229406.1_83263	1
lcl|NC_060936.1_cds_NP_005752.1_83301	2
lcl|NC_060936.1_cds_NP_060821.3_83347	1
lcl|NC_060936.1_cds_NP_001354814.1_83467	2
lcl|NC_060936.1_cds_NP_863651.1_83491	1
lcl|NC_060936.1_cds_NP_001339115.1_83521	3
lcl|NC_060936.1_cds_NP_055869.1_83575	1
lcl|NC_060936.1_cds_NP_001317182.1_83601	1
lcl|NC_060936.1_cds_XP_054227079.1_83634	3
lcl|NC_060936.1_cds_NP_055318.2_83653	3
lcl|NC_060936.1_cds_XP_054228066.1_83659	1
lcl|NC_060936.1_cds_NP_077288.2_83700	3
lcl|NC_060936.1_cds_NP_060034.9_83848	3
lcl|NC_060936.1_cds_NP_001280569.1_83953	1
lcl|NC_060936.1_cds_NP_060552.4_83993	2
lcl|NC_060936.1_cds_NP_001018082.1_84036	2
lcl|NC_060936.1_cds_NP_001397912.1_84072	1
lcl|NC_060936.1_cds_XP_054228292.1_84091	3
lcl|NC_060936.1_cds_NP_001084.3_84136	3
lcl|NC_060936.1_cds_XP_054227812.1_84155	3
lcl|NC_060936.1_cds_XP_054229740.1_84166	1
lcl|NC_060936.1_cds_XP_054228773.1_84206	1
lcl|NC_060936.1_cds_NP_733765.1_84272	2
lcl|NC_060936.1_cds_NP_056082.2_84381	2
lcl|NC_060936.1_cds_NP_001359503.1_84407	2
lcl|NC_060936.1_cds_NP_001130010.1_84415	3
lcl|NC_060936.1_cds_NP_079229.2_84436	1
lcl|NC_060936.1_cds_NP_001103132.4_84442	2
lcl|NC_060936.1_cds_NP_006178.2_84483	1
lcl|NC_060936.1_cds_NP_001104792.1_84513	2
lcl|NC_060936.1_cds_NP_001137291.1_84529	3
lcl|NC_060936.1_cds_NP_057280.2_84558	3
lcl|NC_060936.1_cds_NP_056150.1_84570	3
lcl|NC_060936.1_cds_NP_001191147.1_84608	3
lcl|NC_060936.1_cds_NP_775869.4_84612	3
lcl|NC_060936.1_cds_NP_001333416.1_84641	1
lcl|NC_060936.1_cds_XP_054226823.1_84683	3
lcl|NC_060936.1_cds_NP_006827.1_84701	1
lcl|NC_060936.1_cds_XP_054228705.1_84741	1
lcl|NC_060936.1_cds_XP_054229477.1_84877	2
lcl|NC_060936.1_cds_NP_001340274.1_84931	1
lcl|NC_060936.1_cds_NP_653269.3_84938	3
lcl|NC_060936.1_cds_XP_054227423.1_84942	2
lcl|NC_060936.1_cds_NP_001376220.1_84991	3
lcl|NC_060936.1_cds_XP_054229870.1_85021	2
lcl|NC_060936.1_cds_NP_003950.1_85043	2
lcl|NC_060936.1_cds_XP_054228624.1_85121	2
lcl|NC_060936.1_cds_XP_054226709.1_85150	2
lcl|NC_060936.1_cds_NP_001161328.1_85173	2
lcl|NC_060936.1_cds_NP_036595.2_85225	3
lcl|NC_060936.1_cds_NP_001359035.1_85230	2
lcl|NC_060936.1_cds_NP_006303.4_85262	2
lcl|NC_060936.1_cds_XP_054228644.1_85276	2
lcl|NC_060936.1_cds_NP_001353783.1_85292	3
lcl|NC_060936.1_cds_NP_001129575.2_85302	3
lcl|NC_060936.1_cds_NP_597705.2_85318	3
lcl|NC_060936.1_cds_XP_054229828.1_85320	3
lcl|NC_060936.1_cds_XP_054227581.1_85330	3
lcl|NC_060936.1_cds_NP_001317426.1_85385	3
lcl|NC_060936.1_cds_NP_001248340.1_85402	2
lcl|NC_060936.1_cds_XP_054229379.1_85418	2
lcl|NC_060936.1_cds_NP_056224.3_85424	2
lcl|NC_060936.1_cds_XP_054228651.1_85444	2
lcl|NC_060936.1_cds_XP_054228285.1_85486	1
lcl|NC_060936.1_cds_NP_055929.1_85495	2
lcl|NC_060936.1_cds_NP_001376614.1_85507	2
lcl|NC_060936.1_cds_NP_003406.1_85559	3
lcl|NC_060937.1_cds_XP_054230584.1_85611	2
lcl|NC_060937.1_cds_XP_054230899.1_85641	2
lcl|NC_060937.1_cds_NP_001340494.1_85692	3
lcl|NC_060937.1_cds_NP_071904.4_85756	2
lcl|NC_060937.1_cds_NP_055387.2_85768	2
lcl|NC_060937.1_cds_XP_054230400.1_85822	2
lcl|NC_060937.1_cds_NP_001273721.1_85844	3
lcl|NC_060937.1_cds_NP_006428.2_85853	3
lcl|NC_060937.1_cds_NP_001172014.1_85858	3
lcl|NC_060937.1_cds_XP_054230732.1_85860	2
lcl|NC_060937.1_cds_NP_060921.3_85876	3
lcl|NC_060937.1_cds_NP_057613.4_85909	2
lcl|NC_060937.1_cds_NP_004110.2_86013	3
lcl|NC_060937.1_cds_NP_787050.6_86019	1
lcl|NC_060937.1_cds_NP_002010.2_86031	3
lcl|NC_060937.1_cds_XP_054230318.1_86040	1
lcl|NC_060937.1_cds_NP_005791.3_86072	1
lcl|NC_060937.1_cds_NP_001273433.1_86106	2
lcl|NC_060937.1_cds_XP_054229948.1_86120	3
lcl|NC_060937.1_cds_NP_000050.3_86127	2
lcl|NC_060937.1_cds_NP_001307765.1_86162	2
lcl|NC_060937.1_cds_XP_054230246.1_86198	1
lcl|NC_060937.1_cds_NP_004786.2_86214	2
lcl|NC_060937.1_cds_XP_054231132.1_86218	3
lcl|NC_060937.1_cds_NP_001371941.1_86242	1
lcl|NC_060937.1_cds_XP_054230653.1_86333	1
lcl|NC_060937.1_cds_NP_006466.2_86373	3
lcl|NC_060937.1_cds_NP_003297.1_86382	3
lcl|NC_060937.1_cds_NP_997244.4_86393	1
lcl|NC_060937.1_cds_NP_079414.3_86401	1
lcl|NC_060937.1_cds_NP_078837.3_86459	2
lcl|NC_060937.1_cds_NP_055873.1_86471	2
lcl|NC_060937.1_cds_NP_821077.1_86473	2
lcl|NC_060937.1_cds_XP_054230038.1_86479	1
lcl|NC_060937.1_cds_NP_904358.2_86594	1
lcl|NC_060937.1_cds_NP_001369140.1_86659	1
lcl|NC_060937.1_cds_NP_000312.2_86709	2
lcl|NC_060937.1_cds_NP_001073141.1_86749	3
lcl|NC_060937.1_cds_NP_036273.1_86841	2
lcl|NC_060937.1_cds_NP_001393441.1_86931	3
lcl|NC_060937.1_cds_XP_054230467.1_86946	3
lcl|NC_060937.1_cds_NP_061146.1_86964	3
lcl|NC_060937.1_cds_NP_002581.2_86988	2
lcl|NC_060937.1_cds_XP_054230441.1_86997	2
lcl|NC_060937.1_cds_NP_001035982.1_87004	2
lcl|NC_060937.1_cds_XP_054231016.1_87020	3
lcl|NC_060937.1_cds_NP_073754.2_87030	1
lcl|NC_060937.1_cds_XP_054230566.1_87037	3
lcl|NC_060937.1_cds_NP_055768.3_87061	2
lcl|NC_060937.1_cds_NP_055647.2_87110	2
lcl|NC_060937.1_cds_XP_054230502.1_87140	3
lcl|NC_060937.1_cds_NP_055872.4_87194	3
lcl|NC_060937.1_cds_XP_054230778.1_87287	1
lcl|NC_060937.1_cds_NP_115605.2_87298	3
lcl|NC_060937.1_cds_NP_001371538.1_87299	2
lcl|NC_060937.1_cds_NP_005836.2_87338	2
lcl|NC_060937.1_cds_XP_054230221.1_87367	2
lcl|NC_060937.1_cds_XP_054230705.1_87378	2
lcl|NC_060937.1_cds_XP_054230481.1_87451	2
lcl|NC_060937.1_cds_NP_001273768.1_87463	2
lcl|NC_060937.1_cds_XP_054230330.1_87481	3
lcl|NC_060937.1_cds_XP_054230391.1_87583	2
lcl|NC_060937.1_cds_XP_054230883.1_87617	2
lcl|NC_060937.1_cds_NP_001139669.1_87629	3
lcl|NC_060937.1_cds_NP_001191354.2_87642	3
lcl|NC_060937.1_cds_NP_000114.3_87645	3
lcl|NC_060937.1_cds_NP_001339533.1_87661	1
lcl|NC_060937.1_cds_NP_001185879.1_87678	2
lcl|NC_060937.1_cds_NP_003740.2_87685	2
lcl|NC_060937.1_cds_NP_001836.3_87687	3
lcl|NC_060937.1_cds_NP_001837.2_87689	3
lcl|NC_060937.1_cds_XP_054231087.1_87718	2
lcl|NC_060937.1_cds_NP_006313.1_87792	2
lcl|NC_060937.1_cds_NP_001392590.1_87802	3
lcl|NC_060937.1_cds_NP_001425319.1_87820	2
lcl|NC_060937.1_cds_NP_001381736.1_87894	3
lcl|NC_060937.1_cds_XP_054230210.1_87981	3
lcl|NC_060938.1_cds_NP_009041.2_88093	1
lcl|NC_060938.1_cds_XP_054232323.1_88199	1
lcl|NC_060938.1_cds_NP_065099.3_88240	3
lcl|NC_060938.1_cds_NP_009123.1_88258	1
lcl|NC_060938.1_cds_NP_001164100.1_88261	1
lcl|NC_060938.1_cds_XP_054232529.1_88273	1
lcl|NC_060938.1_cds_NP_055792.2_88500	1
lcl|NC_060938.1_cds_NP_002462.2_88560	1
